financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	solid-07	187	TP	countryCode passed as raw String domain concept
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	solid-08	14	TP	baseNumberFormatter never reassigned; should be let
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	solid-08	15	TP	useInverse never reassigned; should be let
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	solid-08	24	FP	currencyArray mutated via removeAll/append/sort; must stay var
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	solid-08	25	TP	currencyDG never reassigned; should be let
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	solid-08	26	FP	waitForCurrencyDG reassigned via self. on line 324; must stay var
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	solid-09	21	TP	static var mutable dictionary is global mutable state
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	solid-09	22	TP	static var mutable array is global mutable state
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	solid-10	193	TP	PerformanceLogger concrete dependency constructed inside method body
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	solid-10	329	TP	PerformanceLogger concrete dependency constructed inside method body
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	solid-10	369	TP	PerformanceLogger concrete dependency constructed inside method body
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	solid-15	86	TP	if-else chain dispatches behavior on currency.code string constant
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	solid-15	88	TP	Nested if-else chain dispatches behavior on currency code
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	solid-15	112	TP	Nested if-else chain dispatches behavior on currency code
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	solid-15	136	TP	Nested if-else chain dispatches behavior on currency code
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	solid-15	297	FP	Single guard special-casing EUR, not a multi-branch dispatch chain
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/ModelCurrencies.swift	tests-01	11	TP	No test file exists for ModelCurrencies module
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	15	TP	ModelManager.shared singleton lookup inside model computed property
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	19	TP	ModelManager.shared singleton lookup inside model computed property
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	186	TP	Service-locator call inside model method
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	198	TP	Service-locator call inside model method
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	200	TP	Service-locator call inside model method
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	264	TP	Singleton lookup for locationService inside model
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	310	TP	Service-locator call inside model method
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	371	TP	Service-locator call inside model method
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	375	TP	Service-locator call inside model method
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	433	TP	Service-locator call inside model method
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	437	TP	Service-locator call inside model method
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	441	TP	Service-locator call inside model method
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	447	TP	Service-locator call inside model method
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	453	TP	Service-locator call inside model method
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	460	TP	Service-locator call inside model method
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	470	TP	Service-locator call inside model method
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	arch-08	476	TP	Service-locator call inside model method
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	clarity-09	273	TP	Assertion arg has multiple && and || sub-expressions unnamed
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	clarity-09	278	TP	If condition with three-plus joined boolean terms not extracted
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	clarity-09	520	TP	Guard with four AND-joined predicates not extracted
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	clarity-16	120	TP	Switch with nine cases plus ternary exceeds 10 branches
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	clarity-16	146	TP	Switch with nine cases plus ternary exceeds 10 branches
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	clarity-16	432	FP	True decision count is 10 (guard-else double-counted); not above 10
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	190	FP	Guarded by preceding newCurrency != nil check
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	208	FP	Guarded by preceding priceInDevisa != nil check
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	217	FP	Guarded by enclosing if currency != nil condition
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	240	FP	decValue set non-nil before unwrap
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	310	TP	Forced downcast as! NumberFormatter can fail at runtime
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	312	FP	Guarded by enclosing if numberOfDigits != nil
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	314	TP	Unguarded force unwrap of formatter.string optional
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	322	FP	Guarded by preceding result != nil guard
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	332	FP	Guarded by preceding priceInDevisa != nil guard
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	336	FP	Guarded by preceding result != nil guard
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	397	TP	Unguarded force unwrap of tag.category could be nil
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	409	FP	Short-circuit guarded by preceding tag.category != nil
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	445	FP	No force unwrap; pattern matched trailing comment exclamation
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	460	FP	In else branch priceInDevisa guaranteed non-nil
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	461	FP	Short-circuit guarded by preceding priceInBase != nil
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	478	FP	In else branch tags guaranteed non-nil
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	504	FP	priceInDevisa set non-nil above before unwrap
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	505	FP	priceInDevisa guaranteed non-nil in this block
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-02	507	FP	priceInDevisa guaranteed non-nil in this block
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-11	247	TP	Date() drives stored updateDatetime in production model
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-11	252	TP	Date() drives stored updateDatetime in production model
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-11	344	TP	Date() drives stored datetime in production model
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-16	221	FP	basePrice is an FX rate, not money
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-16	448	FP	basePrice is an FX rate, not money
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-16	453	FP	Transient double from FX exchange API; storage is Decimal
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	safety-16	460	FP	Transient double from FX exchange API; storage is Decimal
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-02	211	TP	Function has four parameters, exceeds limit of three
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-03	211	TP	Boolean setIsExpense flag selects behavior
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-03	231	TP	Boolean setIsExpense flag selects behavior
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-08	327	FP	Optional return signals legitimate absence not error sentinel
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-08	330	FP	Optional return signals legitimate absence not error sentinel
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	15	TP	Singleton reach-through ModelManager.shared.currencies.getBaseCurrency
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	19	TP	Singleton reach-through three hops
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	186	TP	Singleton reach-through three hops
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	198	TP	Singleton reach-through three hops
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	200	TP	Singleton reach-through three hops
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	264	TP	Singleton reach-through into collaborator property
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	310	TP	Singleton reach-through four hops
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	371	TP	Singleton reach-through three hops
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	375	TP	Singleton reach-through three hops
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	433	TP	Singleton reach-through three hops
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	437	TP	Singleton reach-through three hops
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	441	TP	Singleton reach-through three hops
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	447	TP	Singleton reach-through three hops
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	448	FP	Own data-holder field access self.dbValue.exchangePrice.doubleValue
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	453	TP	Singleton reach-through with nested chain
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	460	TP	Singleton reach-through with nested chain
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	470	TP	Singleton reach-through three hops
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-10	476	TP	Singleton reach-through three hops
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-21	14	TP	Implicitly unwrapped optional Currency! computed property
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	smells-21	18	TP	Implicitly unwrapped optional Currency! computed property
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	solid-06	13	TP	Public mutable dbValue on behavior-rich class breaks encapsulation
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	solid-06	108	TP	Public mutable recurrency on behavior-rich class breaks encapsulation
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	solid-10	108	FP	Nested domain model default, not injectable infrastructure
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	solid-12	199	TP	AppLog.warning logging call inside domain model
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	solid-12	204	TP	AppLog.warning logging call inside domain model
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	solid-12	279	TP	AppLog.warning logging call inside domain model
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	solid-12	461	TP	AppLog.warning logging call inside domain model
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	solid-12	501	TP	AppLog.warning logging call inside domain model
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Models/TransactionModel.swift	tests-01	12	TP	No test file with TransactionModel stem exists though project has tests
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	arch-08	30	TP	ModelManager.shared singleton lookup inside protocol business logic
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	arch-08	117	TP	FileManagerWrapper.shared read inside Importer service instead of injected
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	clarity-09	55	TP	while condition joins three sub-expressions, not extracted
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	clarity-09	64	TP	while condition joins three sub-expressions, not extracted
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	clarity-16	22	TP	skipAlreadyImported has ~15 branches, well over 10
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	ddd-01	118	FP	Importer is an orchestrator service, not a value object
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	ddd-01	119	FP	Importer is an orchestrator service, not a value object
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	ddd-01	122	FP	Importer is an orchestrator service, not a value object
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	safety-02	30	FP	guard on line 23 ensures minDate/maxDate non-nil before unwrap
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	safety-02	40	TP	account.id!/category.id! force-unwrapped with no nil guard
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	smells-02	22	TP	skipAlreadyImported takes 4 parameters, over the 3 limit
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	smells-10	30	TP	three-hop reach-through singleton into collaborator collection
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	smells-12	143	TP	catch only prints then continues, swallowing the error
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	smells-12	152	TP	empty catch block swallows removeFile failure
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	smells-21	119	TP	production implicitly-unwrapped optional var handler: SheetImporter!
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	solid-06	118	TP	public mutable field on non-data-holder Importer class
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	solid-06	119	TP	public mutable field on non-data-holder Importer class
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	solid-06	121	TP	public mutable field on non-data-holder Importer class
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	solid-06	122	TP	public mutable delegate field on non-data-holder Importer class
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	solid-08	91	TP	newAccounts never mutated anywhere, only read via .count
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	solid-08	92	TP	newCategories never mutated anywhere, only read via .count
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	solid-08	93	FP	numberOfTransactions reassigned in Koin/MoneyTracker importers
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	solid-08	94	FP	numberOfImportedTransactions mutated here (line 81) and in importers
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	solid-08	95	FP	numberOfSkippedTransactions incremented in importers
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	solid-08	96	FP	numberOfAlreadyImportedTransactions set here (line 80) and in importers
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	solid-08	118	TP	linkedHeaderIDs never mutated on Importer instance
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	solid-08	122	TP	delegate never reassigned on Importer instance, stays nil
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/Import.swift	tests-01	12	TP	no ImportTests-stemmed test file covers this module
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/ViewModels/AccountEditViewModel.swift	arch-08	21	TP	ModelManager.shared read inside a view model is a service-locator lookup, not a platform singleton
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/ViewModels/AccountEditViewModel.swift	arch-08	79	TP	ModelManager.shared read from inside view model method is a service-locator lookup
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/ViewModels/AccountEditViewModel.swift	safety-02	83	FP	image is explicitly nil-checked and early-returned just above, so the force unwrap cannot crash
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/ViewModels/AccountEditViewModel.swift	smells-10	21	TP	three-hop chain reaching through singleton into a collaborator's collaborator
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/ViewModels/AccountEditViewModel.swift	smells-10	79	TP	singleton reach-through shared.accounts.getUIImage crosses domain boundaries
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/ViewModels/AccountEditViewModel.swift	smells-21	12	TP	implicitly unwrapped optional on production stored property parent
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/ViewModels/AccountEditViewModel.swift	smells-21	15	TP	implicitly unwrapped optional on production stored property selectedItem
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/ViewModels/AccountEditViewModel.swift	solid-06	12	TP	public mutable var parent on a behavior-bearing class breaks encapsulation
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/ViewModels/AccountEditViewModel.swift	solid-06	14	TP	public mutable var accountChoosableImages on non-data-holder class breaks encapsulation
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/ViewModels/AccountEditViewModel.swift	solid-06	15	TP	public mutable var selectedItem on non-data-holder class breaks encapsulation
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/ViewModels/AccountEditViewModel.swift	solid-08	15	FP	instance property injected externally by parent after init, must remain var not let
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/ViewModels/AccountEditViewModel.swift	tests-01	11	TP	no test file covers AccountEditViewModel though the project has a test suite
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/ImportTransactionsImportFailedViewController.swift	smells-03	36	FP	Overridden UIKit viewWillAppear with fixed Bool signature; NOTE dismisses overrides
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/ImportTransactionsImportFailedViewController.swift	smells-10	42	TP	Reaches view.window.rootViewController.dismiss through collaborators; Demeter violation
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/ImportTransactionsImportFailedViewController.swift	solid-06	12	TP	Public mutable var set externally by presenting VC; breaks encapsulation
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/ImportTransactionsImportFailedViewController.swift	solid-06	13	TP	Public mutable var set externally by presenting VC; breaks encapsulation
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/ImportTransactionsImportFailedViewController.swift	solid-06	16	TP	Public IBOutlet only read internally; should be private
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/ImportTransactionsImportFailedViewController.swift	solid-06	17	TP	Public IBOutlet only read internally; should be private
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/ImportTransactionsImportFailedViewController.swift	solid-06	18	TP	Public IBOutlet only read internally; should be private
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/ImportTransactionsImportFailedViewController.swift	solid-08	12	FP	Reassigned externally at AnalyzeVC line 49; mutability is required
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/ImportTransactionsImportFailedViewController.swift	solid-08	13	FP	Reassigned externally at AnalyzeVC line 50; mutability is required
financialwell	/Users/manczg/Documents/development/financialwell/FinancialWell/Import/ImportTransactionsImportFailedViewController.swift	tests-01	11	TP	No test file exists for this view controller module
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	clarity-16	210	TP	testOnboardingFlowInFrench has ~15 branches, over the 10 threshold
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	clarity-17	210	TP	function spans lines 210-362 (~153 lines), over the 150 threshold
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	smells-10	151	FP	XCUITest framework query chain (app.tabBars.buttons), not domain traversal
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	smells-10	426	FP	XCUITest framework query chain (app.navigationBars.buttons), not domain traversal
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	smells-10	575	FP	XCUITest framework query chain, not domain object traversal
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	smells-10	648	FP	XCUITest framework query chain (app.tabBars.buttons), not domain traversal
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	135	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	154	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	160	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	229	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	240	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	247	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	267	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	277	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	287	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	298	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	310	TP	real sleep(2) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	313	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	325	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	342	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	356	TP	real sleep(2) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	377	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	443	TP	real sleep(2) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	517	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	546	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	566	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	576	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	650	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	663	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	694	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-04	717	TP	real sleep(1) in test code is a flaky wait
financialwell	/Users/manczg/Documents/development/financialwell/UITests/FrenchLocaleE2ESmokeTests.swift	tests-06	30	FP	app is reset in setUpWithError (line 109) each test; not leaked between tests
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-04	79	TP	Real sleep(1) creates timing-dependent flaky UI test
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-04	87	TP	Real sleep(1) creates timing-dependent flaky UI test
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-04	168	TP	Real sleep(2) creates timing-dependent flaky UI test
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-04	200	TP	Real sleep(2) creates timing-dependent flaky UI test
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-04	234	TP	Real sleep(2) creates timing-dependent flaky UI test
